"id","relid","year","type_of_violence","conflict_name","side_a","side_b","latitude","longitude","region","deaths_a","deaths_b","deaths_civilians","deaths_unknown"
17865,"SAF-1989-2-313-118",1989,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.85,31.016667,"Africa",0,0,0,0
17866,"SAF-1990-2-312-9915.2",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.366667,28.066667,"Africa",0,0,0,0
17869,"SAF-1991-2-312-100",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.0,26.0,"Africa",0,0,0,5
17870,"SAF-1995-2-312-28",1995,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.857896,31.029198,"Africa",0,0,0,2
17882,"SAF-1992-2-312-274",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.741369,30.454992,"Africa",0,1,0,0
17885,"SAF-1992-2-312-121",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.858381,30.60273,"Africa",3,0,0,0
17888,"SAF-1996-2-311-3",1996,2,"CATA  - Codeta","CATA","Codeta",-34.0,20.0,"Africa",0,0,0,8
17889,"SAF-1996-2-311-7",1996,2,"CATA  - Codeta","CATA","Codeta",-34.0,20.0,"Africa",0,0,0,8
17890,"SAF-1990-2-312-256",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.751053,30.962036,"Africa",0,0,1,0
17899,"SAF-1991-2-312-236",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.116667,28.1,"Africa",0,0,1,0
17905,"SAF-1990-2-312-9943.3",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.366667,28.066667,"Africa",0,0,0,13
17906,"SAF-1993-2-312-95",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.553914,29.782697,"Africa",0,0,0,10
17913,"SAF-1992-2-312-391",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.965717,30.886394,"Africa",1,0,0,0
17914,"SAF-1989-2-313-48",1989,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.715148,30.948067,"Africa",0,0,0,0
17915,"SAF-1990-2-313-56",1990,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.616667,30.383333,"Africa",0,0,0,0
17918,"SAF-1993-2-312-393",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.025295,30.861297,"Africa",1,0,0,0
17919,"SAF-1989-2-313-61",1989,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.683333,30.183333,"Africa",0,0,0,0
17921,"SAF-1993-2-312-106",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.553914,29.782697,"Africa",1,0,0,0
17924,"SAF-1996-2-311-4",1996,2,"CATA  - Codeta","CATA","Codeta",-34.0,20.0,"Africa",0,0,0,11
17925,"SAF-1992-2-312-390",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.87097,31.899608,"Africa",0,0,1,0
17927,"SAF-1992-2-312-441",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.5275,27.846667,"Africa",0,0,0,1
17929,"SAF-1994-2-312-112",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.8596,30.288769,"Africa",0,0,0,0
17932,"SAF-1990-2-312-186",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.727294,30.357963,"Africa",0,1,0,0
17933,"SAF-1992-2-312-389",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.993414,30.839817,"Africa",1,0,0,0
17935,"SAF-1993-2-312-262",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.116667,28.1,"Africa",0,1,0,0
17940,"SAF-1995-2-312-6",1995,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.857896,31.029198,"Africa",0,0,0,1
17941,"SAF-1990-2-312-9942.1",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.357449,28.207561,"Africa",0,0,0,8
17942,"SAF-1994-2-312-1",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.761974,31.893293,"Africa",0,0,0,1
18093,"SAF-1991-2-312-247",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.208242,29.994598,"Africa",1,0,0,0
17944,"SAF-1995-2-312-37",1995,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.703306,30.977595,"Africa",0,0,0,0
17947,"SAF-1993-2-312-9925.3",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.016667,28.233333,"Africa",0,0,0,0
17950,"SAF-1991-2-312-779",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.568219,30.186182,"Africa",1,0,0,0
17951,"SAF-1992-2-312-59",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.01269,29.866194,"Africa",0,1,0,0
17953,"SAF-1990-2-312-24",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.339949,28.156996,"Africa",0,0,0,0
17954,"SAF-1992-2-312-303",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.145483,30.833472,"Africa",0,0,1,0
17955,"SAF-1991-2-312-232",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.357449,28.207561,"Africa",0,0,0,1
17958,"SAF-1995-2-312-23",1995,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.857896,31.029198,"Africa",0,2,0,0
17959,"SAF-1995-2-312-2",1995,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.857896,31.029198,"Africa",0,0,0,2
17961,"SAF-1995-2-312-16",1995,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.8596,30.288769,"Africa",8,0,0,0
17962,"SAF-1992-2-312-382",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.616667,30.383333,"Africa",0,0,0,8
17963,"SAF-1993-2-312-300",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.8596,30.288769,"Africa",1,0,0,0
17965,"SAF-1989-2-313-86",1989,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.751053,30.962036,"Africa",0,0,0,0
17966,"SAF-1990-2-312-240",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.616667,30.383333,"Africa",0,0,0,7
17969,"SAF-1990-2-312-99",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.857896,31.029198,"Africa",1,0,0,0
17971,"SAF-1995-2-312-14",1995,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.784086,30.122944,"Africa",3,0,0,0
17972,"SAF-1990-2-312-245",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.845725,30.825797,"Africa",1,0,0,0
17973,"SAF-1992-2-312-471",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.715148,30.948067,"Africa",0,0,2,0
17974,"SAF-1992-2-312-261",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.741369,30.454992,"Africa",1,0,0,0
17975,"SAF-1993-2-312-261",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.985293,30.70278,"Africa",0,0,1,0
17976,"SAF-1992-2-312-442",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.965717,30.886394,"Africa",0,0,0,0
17977,"SAF-1992-2-312-476",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.25,27.916667,"Africa",0,0,0,2
17978,"SAF-1993-2-312-318",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.07766,31.463489,"Africa",0,0,1,0
17979,"SAF-1989-2-313-103",1989,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.812919,30.636458,"Africa",0,1,0,0
17980,"SAF-1990-2-313-31",1990,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.616667,30.383333,"Africa",0,0,0,1
17981,"SAF-1992-2-312-81",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-25.706944,28.229444,"Africa",0,0,0,4
17982,"SAF-1990-2-312-223",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.95,30.133333,"Africa",0,1,0,0
17983,"SAF-1993-2-312-62",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.366667,28.066667,"Africa",0,0,0,0
17984,"SAF-1993-2-312-373",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.95,30.133333,"Africa",1,0,0,0
17986,"SAF-1989-2-313-41",1989,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.616667,30.383333,"Africa",0,0,0,0
17987,"SAF-1990-2-313-39",1990,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.616667,30.383333,"Africa",0,0,0,0
17988,"SAF-1990-2-313-14",1990,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.683333,30.183333,"Africa",0,0,0,0
17989,"SAF-1990-2-313-5",1990,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.616785,30.39278,"Africa",0,0,0,0
17990,"SAF-1990-2-312-20",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.741369,30.454992,"Africa",0,1,0,0
17991,"SAF-1990-2-313-63",1990,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.812919,30.636458,"Africa",0,6,0,0
17993,"SAF-1989-2-313-106",1989,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-30.483333,29.216667,"Africa",0,0,0,0
17994,"SAF-1992-2-312-217",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.55655,30.276388,"Africa",1,0,0,0
17995,"SAF-1990-2-312-255",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.55655,30.276388,"Africa",1,0,0,0
17997,"SAF-1989-2-313-113",1989,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.616667,30.383333,"Africa",0,0,0,5
17998,"SAF-1994-2-312-74",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.866667,30.266667,"Africa",12,0,0,0
17999,"SAF-1993-2-312-361",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.665961,27.851356,"Africa",1,0,0,0
18001,"SAF-1989-2-312-6",1989,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.568219,30.186182,"Africa",1,0,0,0
18002,"SAF-1992-2-312-221",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.116667,28.1,"Africa",0,0,0,0
18003,"SAF-1990-2-312-270",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.267812,27.858492,"Africa",0,0,0,39
18023,"SAF-1990-2-313-4",1990,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.812919,30.636458,"Africa",0,1,0,0
18004,"SAF-1993-2-312-9927.3",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.205171,28.049815,"Africa",0,0,0,0
18005,"SAF-1991-2-312-82",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.357449,28.207561,"Africa",0,0,0,0
18006,"SAF-1991-2-312-228",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.016667,28.233333,"Africa",0,0,0,6
18007,"SAF-1990-2-312-78",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.267812,27.858492,"Africa",0,0,0,0
18009,"SAF-1992-2-312-95",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.684154,27.874338,"Africa",1,0,0,0
18012,"SAF-1996-2-311-9",1996,2,"CATA  - Codeta","CATA","Codeta",-34.039321,18.679156,"Africa",0,0,0,6
18014,"SAF-1993-2-312-323",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.598273,32.089395,"Africa",5,2,0,0
18015,"SAF-1993-2-312-329",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.731223,29.351867,"Africa",0,0,0,0
18016,"SAF-1992-2-312-357",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.837509,30.777772,"Africa",0,0,0,5
18020,"SAF-1994-2-312-40",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.205171,28.049815,"Africa",0,8,0,40
18021,"SAF-1990-2-312-292",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.267812,27.858492,"Africa",0,0,0,0
18022,"SAF-1994-2-312-129",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.616667,31.966667,"Africa",1,0,0,0
18024,"SAF-1992-2-312-83",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.116667,28.1,"Africa",0,0,0,5
18026,"SAF-1991-2-317-10",1991,2,"Lagunya  - Webta","Lagunya","Webta",-34.039321,18.679156,"Africa",0,0,0,3
18027,"SAF-1994-2-312-122",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.798222,31.806258,"Africa",1,0,0,0
18028,"SAF-1990-2-312-277",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.267812,27.858492,"Africa",0,0,0,0
18030,"SAF-1992-2-312-99",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.206742,30.797759,"Africa",0,0,0,0
18031,"SAF-1993-2-312-105",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.074929,30.607045,"Africa",1,0,0,0
18032,"SAF-1989-2-313-126",1989,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.683333,30.183333,"Africa",0,0,0,0
18033,"SAF-1991-2-317-2",1991,2,"Lagunya  - Webta","Lagunya","Webta",-34.039321,18.679156,"Africa",0,0,0,0
18034,"SAF-1994-2-312-200",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.761974,31.893293,"Africa",0,1,0,0
18035,"SAF-1991-2-312-9923.2",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.91055,30.25323,"Africa",0,0,0,3
18036,"SAF-1991-2-312-24",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.233333,27.9,"Africa",0,0,0,0
18037,"SAF-1994-2-312-44",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.366667,28.066667,"Africa",3,0,0,0
18038,"SAF-1994-2-312-151",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.01269,29.866194,"Africa",0,0,0,5
18041,"SAF-1993-2-312-75",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.891624,31.738709,"Africa",0,0,0,1
18042,"SAF-1996-2-312-13",1996,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.933333,29.866667,"Africa",0,0,0,3
18043,"SAF-1993-2-309-7",1993,2,"ANC - 'Greens'  - ANC - 'Reds'","ANC - 'Greens'","ANC - 'Reds'",-29.85,31.016667,"Africa",0,0,0,5
18045,"SAF-1991-2-312-58",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.366667,28.066667,"Africa",0,0,0,42
18046,"SAF-1993-2-312-259",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.01269,29.866194,"Africa",1,0,0,0
18047,"SAF-1991-2-312-133",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.99893,30.8987,"Africa",0,1,0,0
18050,"SAF-1993-2-312-341",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.133333,31.4,"Africa",1,0,0,0
18051,"SAF-1996-2-316-6",1996,2,"NUM  - Uwusa","NUM","Uwusa",-26.383333,27.5,"Africa",0,0,0,3
18052,"SAF-1991-2-312-147",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.116667,28.1,"Africa",0,0,1,0
18055,"SAF-1993-2-312-9915.2",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.339949,28.156996,"Africa",0,0,0,46
18056,"SAF-1992-2-312-326",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.339949,28.156996,"Africa",0,0,0,1
18057,"SAF-1992-2-312-250",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.366667,28.066667,"Africa",1,0,0,0
18059,"SAF-1994-2-312-36",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.883333,31.466667,"Africa",0,0,0,0
18060,"SAF-1994-2-312-35",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.595186,29.927583,"Africa",0,0,1,0
18062,"SAF-1990-2-312-141",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.55898,27.844094,"Africa",0,0,0,27
18063,"SAF-1992-2-312-131",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.751053,30.962036,"Africa",0,0,0,1
18064,"SAF-1994-2-312-34",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.595186,29.927583,"Africa",0,0,1,0
18077,"SAF-1993-2-312-52",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.866667,30.266667,"Africa",0,0,1,0
18065,"SAF-1991-2-312-271",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.116667,28.1,"Africa",0,3,0,0
18067,"SAF-1992-2-312-161",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.490012,30.370012,"Africa",1,0,0,0
18071,"SAF-1991-2-312-54",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.741369,30.454992,"Africa",0,1,0,0
18072,"SAF-1990-2-313-3",1990,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.845725,30.825797,"Africa",0,1,0,0
18073,"SAF-1992-2-312-334",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.749878,31.838021,"Africa",0,0,1,0
18074,"SAF-1991-2-312-298",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.911648,30.254667,"Africa",1,0,0,0
18075,"SAF-1991-2-312-292",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.216667,30.016667,"Africa",1,0,0,0
18076,"SAF-1992-2-312-79",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.749878,31.838021,"Africa",1,0,0,0
18080,"SAF-1991-2-312-30",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.216667,30.016667,"Africa",1,0,0,0
18082,"SAF-1992-2-312-114",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.660576,32.257239,"Africa",0,0,0,1
18087,"SAF-1992-2-312-456",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-27.982991,30.717694,"Africa",0,1,0,0
18088,"SAF-1993-2-312-233",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.761974,31.893293,"Africa",0,1,0,0
18090,"SAF-1990-2-312-9943.1",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.016667,28.233333,"Africa",0,0,0,13
18091,"SAF-1993-2-312-365",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.366667,28.066667,"Africa",1,0,0,0
18092,"SAF-1993-2-312-93",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.965717,30.886394,"Africa",1,0,0,0
